Date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-04-11,VA,5077,32922,517,1252,0,426,0,283,0,0,2020-04-11T20:00:00Z,130,0,37999,37999,9,0,1972,568,2540
2020-04-11,VI,51,299,20,3,0,0,0,0,0,43,2020-04-11T20:00:00Z,1,0,350,350,0,0,26,1,27
2020-04-11,VT,711,8547,0,77,0,0,0,0,0,15,2020-04-11T20:00:00Z,25,0,9258,9258,1,0,994,32,1026
2020-04-11,WA,10162,118236,0,649,0,191,0,0,0,0,2020-04-11T20:00:00Z,494,0,128398,128398,18,0,1840,221,2061
2020-04-11,WI,3213,34680,0,444,950,179,257,0,0,0,2020-04-11T20:00:00Z,137,950,37893,37893,9,46,1455,145,1600
2020-04-11,WV,577,14875,0,85,0,40,0,22,0,63,2020-04-11T20:00:00Z,5,0,15452,15452,0,0,874,23,897
2020-04-11,WY,261,5198,0,0,37,0,0,0,0,129,2020-04-11T20:00:00Z,0,37,5459,5459,0,0,462,8,470
2020-04-12,AK,272,7766,0,0,31,0,0,0,0,66,2020-04-12T20:00:00Z,8,31,8038,8038,0,0,291,15,306
2020-04-12,AL,3525,18058,0,0,437,0,189,0,119,0,2020-04-12T20:00:00Z,93,437,21583,21583,2,35,0,334,334
2020-04-12,AR,1280,18442,0,74,130,0,43,30,39,367,2020-04-12T20:00:00Z,27,130,19722,19722,3,0,1090,54,1144
2020-04-12,AS,0,3,2,0,0,0,0,0,0,0,2020-04-12T20:00:00Z,0,0,3,3,0,0,0,0,0
2020-04-12,AZ,3539,38570,0,0,0,0,0,0,0,0,2020-04-12T20:00:00Z,115,0,42109,42109,7,0,1433,146,1579
2020-04-12,CA,21794,168534,13200,5234,0,1539,0,0,0,0,2020-04-12T20:00:00Z,651,0,190328,190328,42,0,15930,1179,17109
2020-04-12,CO,6893,27980,0,822,1376,0,0,0,0,0,2020-04-12T20:00:00Z,274,1376,34873,34873,24,64,1837,383,2220
2020-04-12,CT,12035,29185,0,1654,0,0,0,0,0,0,2020-04-12T20:00:00Z,554,0,41220,41220,60,0,864,525,1389
2020-04-12,DC,1875,8765,0,0,0,0,0,0,0,493,2020-04-12T20:00:00Z,50,0,10640,10640,3,0,504,97,601
2020-04-12,DE,1479,9624,0,190,0,0,0,0,0,191,2020-04-12T20:00:00Z,33,0,11103,11103,0,0,0,0,0
2020-04-12,FL,19355,163398,1297,0,2772,0,0,0,0,0,2020-04-12T20:00:00Z,465,2772,182753,182753,27,111,8959,861,9820
2020-04-12,GA,12452,42001,0,0,2505,0,0,0,0,0,2020-04-12T20:00:00Z,433,2505,54453,54453,5,26,2445,293,2738
2020-04-12,GU,133,693,0,13,0,2,0,2,0,58,2020-04-12T20:00:00Z,5,0,826,826,0,0,0,0,0
2020-04-12,HI,486,17482,0,0,44,0,6,0,2,300,2020-04-12T20:00:00Z,8,44,17968,17968,0,1,416,21,437
2020-04-12,IA,1587,16005,0,129,0,55,0,30,0,674,2020-04-12T20:00:00Z,41,0,17592,17592,7,0,383,77,460
2020-04-12,ID,1407,12901,0,0,131,0,38,0,0,0,2020-04-12T20:00:00Z,27,131,14308,14308,2,3,533,11,544
2020-04-12,IL,20852,79883,0,3680,0,1166,0,821,0,0,2020-04-12T20:00:00Z,720,0,100735,100735,43,0,6914,1672,8586
2020-04-12,IN,7928,34561,0,0,0,820,0,497,0,0,2020-04-12T20:00:00Z,343,0,42489,42489,13,0,2781,493,3274
2020-04-12,KS,1337,11916,0,0,298,0,0,0,0,0,2020-04-12T20:00:00Z,56,298,13253,13253,1,5,841,69,910
2020-04-12,KY,1840,22727,0,271,459,105,177,0,0,464,2020-04-12T20:00:00Z,94,459,24567,24567,4,0,132,147,279
2020-04-12,LA,20595,83450,0,2084,0,0,0,458,0,0,2020-04-12T20:00:00Z,840,0,104045,104045,34,0,6549,581,7130
2020-04-12,MA,25381,91463,0,2514,2514,0,0,0,0,0,2020-04-12T20:00:00Z,1056,2514,116844,116844,110,7,5348,2615,7963
2020-04-12,MD,8225,41539,0,0,1860,0,0,0,0,456,2020-04-12T20:00:00Z,235,1860,49764,49764,29,151,1995,531,2526
2020-04-12,ME,633,6088,0,0,120,0,0,0,0,266,2020-04-12T20:00:00Z,19,120,6721,6721,0,6,0,17,17
2020-04-12,MI,24638,54799,0,3636,0,1582,0,1441,0,433,2020-04-12T20:00:00Z,1487,0,79437,79437,95,0,2778,645,3423
2020-04-12,MN,1621,35800,0,157,361,74,146,0,0,772,2020-04-12T20:00:00Z,70,361,37421,37421,6,21,1823,194,2017
2020-04-12,MO,4160,41040,0,988,0,0,0,0,0,0,2020-04-12T20:00:00Z,110,0,45200,45200,1,0,1892,136,2028
2020-04-12,MP,11,27,9,0,0,0,0,0,0,0,2020-04-12T20:00:00Z,2,0,38,38,0,0,0,0,0
2020-04-12,MS,2781,18632,0,0,548,0,0,0,0,0,2020-04-12T20:00:00Z,96,548,21413,21413,3,20,0,139,139
2020-04-12,MT,387,8526,0,22,47,0,0,0,0,169,2020-04-12T20:00:00Z,6,47,8913,8913,0,1,322,10,332
2020-04-12,NC,4520,57619,0,331,0,0,0,0,0,0,2020-04-12T20:00:00Z,81,0,62139,62139,1,0,1538,208,1746
2020-04-12,ND,308,10042,0,12,39,0,0,0,0,121,2020-04-12T20:00:00Z,8,39,10350,10350,1,3,255,15,270
2020-04-12,NE,791,9900,0,0,0,0,0,0,0,0,2020-04-12T20:00:00Z,17,0,10691,10691,0,0,615,91,706
2020-04-12,NH,929,9996,119,0,146,0,0,0,0,236,2020-04-12T20:00:00Z,23,146,10925,10925,1,12,388,44,432
2020-04-12,NJ,61850,64885,0,7604,0,1914,0,1644,0,0,2020-04-12T20:00:00Z,2350,0,126735,126735,167,0,2843,3699,6542
2020-04-12,NM,1174,27518,0,78,0,0,0,18,0,235,2020-04-12T20:00:00Z,20,0,28692,28692,1,0,1511,83,1594
2020-04-12,NV,2836,21775,0,282,0,0,0,0,0,0,2020-04-12T20:00:00Z,112,0,24611,24611,10,0,888,136,1024
2020-04-12,NY,188694,272907,0,18707,42594,5198,0,0,0,23887,2020-04-12T20:00:00Z,9385,42594,461601,461601,758,1915,12385,8236,20621
2020-04-12,OH,6604,56639,0,0,1948,0,595,0,0,0,2020-04-12T20:00:00Z,253,1948,63243,63243,6,89,2418,354,2772
2020-04-12,OK,1970,20790,0,383,446,191,0,0,0,865,2020-04-12T20:00:00Z,96,446,22760,22760,2,0,0,102,102
2020-04-12,OR,1527,28231,0,295,359,81,0,52,0,0,2020-04-12T20:00:00Z,52,359,29758,29758,4,21,2378,156,2534
2020-04-12,PA,22833,102057,0,2097,0,0,0,649,0,0,2020-04-12T20:00:00Z,507,0,124890,124890,13,0,3559,1178,4737
2020-04-12,PR,897,5819,1251,0,0,0,0,0,0,0,2020-04-12T20:00:00Z,44,0,6716,6716,2,0,236,109,345
2020-04-12,RI,2665,17685,0,201,0,50,0,26,0,35,2020-04-12T20:00:00Z,63,0,20350,20350,7,0,1827,316,2143
2020-04-12,SC,3319,28106,0,0,496,0,0,0,0,0,2020-04-12T20:00:00Z,82,496,31425,31425,2,0,1220,112,1332
2020-04-12,SD,730,7823,0,0,43,0,0,0,0,197,2020-04-12T20:00:00Z,6,43,8553,8553,0,10,445,104,549
2020-04-12,TN,5308,65369,0,0,567,0,0,0,0,1504,2020-04-12T20:00:00Z,101,567,70677,70677,0,11,3655,194,3849
2020-04-12,TX,13484,111049,0,1338,0,0,0,0,0,2014,2020-04-12T20:00:00Z,271,0,124533,124533,17,0,3077,923,4000
2020-04-12,UT,2303,41931,0,0,195,0,0,0,0,0,2020-04-12T20:00:00Z,18,195,44234,44234,0,5,1591,97,1688
2020-04-12,VA,5274,34711,521,751,0,440,0,294,0,0,2020-04-12T20:00:00Z,141,0,39985,39985,11,0,1789,197,1986
2020-04-12,VI,51,299,20,3,0,0,0,0,0,43,2020-04-12T20:00:00Z,1,0,350,350,0,0,0,0,0
2020-04-12,VT,727,9114,0,34,0,0,0,0,0,15,2020-04-12T20:00:00Z,27,0,9841,9841,2,0,567,16,583
2020-04-12,WA,10398,119533,0,642,0,191,0,0,0,0,2020-04-12T20:00:00Z,509,0,129931,129931,15,0,1297,236,1533
2020-04-12,WI,3341,35916,0,442,974,179,261,0,0,0,2020-04-12T20:00:00Z,144,974,39257,39257,7,24,1236,128,1364
2020-04-12,WV,611,15646,0,81,0,36,0,24,0,83,2020-04-12T20:00:00Z,8,0,16257,16257,3,0,771,34,805
2020-04-12,WY,261,5198,0,0,40,0,0,0,0,137,2020-04-12T20:00:00Z,0,40,5459,5459,0,3,0,0,0
2020-04-13,AK,277,7553,0,0,32,0,0,0,0,85,2020-04-13T20:00:00Z,8,32,7830,7830,0,1,-213,5,-208
2020-04-13,AL,3734,25448,0,0,457,0,189,0,119,0,2020-04-13T20:00:00Z,99,457,29182,29182,6,20,7390,209,7599
2020-04-13,AR,1410,19394,0,74,130,0,43,28,39,391,2020-04-13T20:00:00Z,30,130,20804,20804,3,0,952,130,1082
2020-04-13,AS,0,3,0,0,0,0,0,0,0,0,2020-04-13T20:00:00Z,0,0,3,3,0,0,0,0,0
2020-04-13,AZ,3702,39645,0,525,0,286,0,195,0,0,2020-04-13T20:00:00Z,122,0,43347,43347,7,0,1075,163,1238
2020-04-13,CA,22348,168534,13200,3015,0,1178,0,0,0,0,2020-04-13T20:00:00Z,687,0,190882,190882,36,0,0,554,554
2020-04-13,CO,7684,29850,0,842,1472,0,0,0,0,0,2020-04-13T20:00:00Z,304,1472,37534,37534,30,96,1870,791,2661
2020-04-13,CT,13381,30928,0,1760,0,0,0,0,0,0,2020-04-13T20:00:00Z,602,0,44309,44309,48,0,1743,1346,3089
2020-04-13,DC,1955,8979,0,295,0,95,0,31,0,507,2020-04-13T20:00:00Z,53,0,10934,10934,3,0,214,80,294
2020-04-13,DE,1625,10195,0,201,0,0,0,0,0,213,2020-04-13T20:00:00Z,35,0,11820,11820,2,0,571,146,717
2020-04-13,FL,20601,175606,1789,0,2833,0,0,0,0,0,2020-04-13T20:00:00Z,483,2833,196207,196207,18,61,12208,1246,13454
2020-04-13,GA,13315,43706,0,0,2589,0,0,0,0,0,2020-04-13T20:00:00Z,464,2589,57021,57021,31,84,1705,863,2568
2020-04-13,GU,133,770,0,12,0,2,0,2,0,58,2020-04-13T20:00:00Z,5,0,903,903,0,0,77,0,77
2020-04-13,HI,499,18345,0,0,44,0,6,0,2,310,2020-04-13T20:00:00Z,9,44,18844,18844,1,0,863,13,876
2020-04-13,IA,1710,16986,0,142,0,70,0,41,0,741,2020-04-13T20:00:00Z,43,0,18696,18696,2,0,981,123,1104
2020-04-13,ID,1426,13455,0,0,132,0,38,0,0,0,2020-04-13T20:00:00Z,27,132,14881,14881,0,1,554,19,573
2020-04-13,IL,22025,83743,0,3680,0,1166,0,821,0,0,2020-04-13T20:00:00Z,794,0,105768,105768,74,0,3860,1173,5033
2020-04-13,IN,8236,36303,0,0,0,740,0,459,0,0,2020-04-13T20:00:00Z,350,0,44539,44539,7,0,1742,308,2050
2020-04-13,KS,1376,12488,0,0,309,0,0,0,0,0,2020-04-13T20:00:00Z,62,309,13864,13864,6,11,572,39,611
2020-04-13,KY,1963,23903,0,289,667,136,256,0,0,607,2020-04-13T20:00:00Z,97,667,25866,25866,3,208,1176,123,1299
2020-04-13,LA,21016,87075,0,2134,0,0,0,461,0,0,2020-04-13T20:00:00Z,884,0,108091,108091,44,0,3625,421,4046
2020-04-13,MA,26794,95500,0,3485,3485,0,0,0,0,0,2020-04-13T20:00:00Z,1211,3485,122294,122294,155,971,4037,1413,5450
2020-04-13,MD,8936,42815,0,0,1975,0,0,0,0,603,2020-04-13T20:00:00Z,262,1975,51751,51751,27,115,1276,711,1987
2020-04-13,ME,698,11608,0,22,124,0,0,0,0,273,2020-04-13T20:00:00Z,19,124,12306,12306,0,4,5520,65,5585
2020-04-13,MI,25635,57009,0,3986,0,1570,0,1365,0,447,2020-04-13T20:00:00Z,1602,0,82644,82644,115,0,2210,997,3207
2020-04-13,MN,1650,36777,0,157,361,74,146,0,0,772,2020-04-13T20:00:00Z,70,361,38427,38427,0,0,977,29,1006
2020-04-13,MO,4388,41040,0,988,0,0,0,0,0,0,2020-04-13T20:00:00Z,114,0,45428,45428,4,0,0,228,228
2020-04-13,MP,11,27,9,0,0,0,0,0,0,0,2020-04-13T20:00:00Z,2,0,38,38,0,0,0,0,0
2020-04-13,MS,2942,28042,0,0,549,124,0,84,0,0,2020-04-13T20:00:00Z,98,549,30984,30984,2,1,9410,161,9571
2020-04-13,MT,394,8704,0,21,47,0,0,0,0,171,2020-04-13T20:00:00Z,7,47,9098,9098,1,0,178,7,185
2020-04-13,NC,4816,58572,0,313,0,0,0,0,0,0,2020-04-13T20:00:00Z,86,0,63388,63388,5,0,953,296,1249
2020-04-13,ND,331,10450,0,13,40,0,0,0,0,127,2020-04-13T20:00:00Z,8,40,10781,10781,0,1,408,23,431
2020-04-13,NE,814,10158,0,0,0,0,0,0,0,0,2020-04-13T20:00:00Z,17,0,10972,10972,0,0,258,23,281
2020-04-13,NH,985,10222,125,0,152,0,0,0,0,239,2020-04-13T20:00:00Z,23,152,11207,11207,0,6,226,56,282
2020-04-13,NJ,64584,64885,0,7781,0,1886,0,1611,0,0,2020-04-13T20:00:00Z,2443,0,129469,129469,93,0,0,2734,2734
2020-04-13,NM,1245,29270,0,80,0,0,0,0,0,295,2020-04-13T20:00:00Z,26,0,30515,30515,6,0,1752,71,1823
2020-04-13,NV,2971,22493,0,0,0,0,0,0,0,0,2020-04-13T20:00:00Z,114,0,25464,25464,2,0,718,135,853
2020-04-13,NY,195031,283326,0,18825,42637,5156,0,0,0,23887,2020-04-13T20:00:00Z,10056,42637,478357,478357,671,43,10419,6337,16756
2020-04-13,OH,6975,58137,0,0,2033,0,613,0,0,0,2020-04-13T20:00:00Z,274,2033,65112,65112,21,85,1498,371,1869
2020-04-13,OK,2069,20790,0,383,457,191,0,0,0,865,2020-04-13T20:00:00Z,99,457,22859,22859,3,11,0,99,99
2020-04-13,OR,1584,29537,0,321,369,96,0,50,0,0,2020-04-13T20:00:00Z,53,369,31121,31121,1,10,1306,57,1363
2020-04-13,PA,24199,105593,0,2243,0,0,0,669,0,0,2020-04-13T20:00:00Z,524,0,129792,129792,17,0,3536,1366,4902
2020-04-13,PR,903,5960,1288,0,0,0,0,0,0,0,2020-04-13T20:00:00Z,45,0,6863,6863,1,0,141,6,147
2020-04-13,RI,2976,17685,0,197,331,50,0,26,0,135,2020-04-13T20:00:00Z,73,331,20661,20661,10,331,0,311,311
2020-04-13,SC,3319,28106,0,0,496,0,0,0,0,0,2020-04-13T20:00:00Z,82,496,31425,31425,0,0,0,0,0
2020-04-13,SD,868,8134,0,0,44,0,0,0,0,207,2020-04-13T20:00:00Z,6,44,9002,9002,0,1,311,138,449
2020-04-13,TN,5610,70585,0,0,579,0,0,0,0,1671,2020-04-13T20:00:00Z,109,579,76195,76195,8,12,5216,302,5518
2020-04-13,TX,13906,119320,0,1176,0,0,0,0,0,2269,2020-04-13T20:00:00Z,287,0,133226,133226,16,0,8271,422,8693
2020-04-13,UT,2363,43424,0,0,201,0,0,0,0,218,2020-04-13T20:00:00Z,18,201,45787,45787,0,6,1493,60,1553
2020-04-13,VA,5747,35654,473,1238,0,428,0,302,0,0,2020-04-13T20:00:00Z,149,0,41401,41401,8,0,943,473,1416
2020-04-13,VI,51,322,2,0,0,0,0,0,0,43,2020-04-13T20:00:00Z,1,0,373,373,0,0,23,0,23
2020-04-13,VT,748,9618,0,33,0,0,0,0,0,15,2020-04-13T20:00:00Z,28,0,10366,10366,1,0,504,21,525
2020-04-13,WA,10587,123281,0,527,0,166,0,0,0,0,2020-04-13T20:00:00Z,526,0,133868,133868,17,0,3748,189,3937
2020-04-13,WI,3428,36769,273,442,993,175,264,0,0,0,2020-04-13T20:00:00Z,154,993,40197,40197,10,19,853,87,940
2020-04-13,WV,626,16029,0,95,164,43,73,23,50,85,2020-04-13T20:00:00Z,9,164,16655,16655,1,164,383,15,398
2020-04-13,WY,275,5689,0,0,41,0,0,0,0,138,2020-04-13T20:00:00Z,1,41,5964,5964,1,1,491,14,505
2020-04-14,AK,285,8063,0,0,32,0,0,0,0,98,2020-04-14T20:00:00Z,9,32,8348,8348,1,0,510,8,518
2020-04-14,AL,3876,29241,0,0,493,0,210,0,132,0,2020-04-14T20:00:00Z,110,493,33117,33117,11,36,3793,142,3935
2020-04-14,AR,1480,19651,0,81,130,0,43,29,39,427,2020-04-14T20:00:00Z,30,130,21131,21131,0,0,257,70,327
2020-04-14,AS,0,3,17,0,0,0,0,0,0,0,2020-04-14T20:00:00Z,0,0,3,3,0,0,0,0,0
2020-04-14,AZ,3806,40290,0,580,0,286,0,216,0,249,2020-04-14T20:00:00Z,131,0,44096,44096,9,0,645,104,749
2020-04-14,CA,23338,178870,13200,5163,0,1552,0,0,0,0,2020-04-14T20:00:00Z,758,0,202208,202208,71,0,10336,990,11326
2020-04-14,CO,7691,31051,0,888,1493,0,0,0,0,0,2020-04-14T20:00:00Z,308,1493,38742,38742,4,21,1201,7,1208
2020-04-14,CT,13989,31852,0,1779,0,0,0,0,0,0,2020-04-14T20:00:00Z,671,0,45841,45841,69,0,924,608,1532
2020-04-14,DC,2058,9226,0,295,0,95,0,31,0,518,2020-04-14T20:00:00Z,67,0,11284,11284,14,0,247,103,350
2020-04-14,DE,1761,10543,0,204,0,0,0,0,0,277,2020-04-14T20:00:00Z,41,0,12304,12304,6,0,348,136,484
2020-04-14,FL,21367,181813,1275,0,3060,0,0,0,0,0,2020-04-14T20:00:00Z,537,3060,203180,203180,54,227,6207,766,6973
2020-04-14,GA,14223,47572,0,0,2769,0,0,0,0,0,2020-04-14T20:00:00Z,501,2769,61795,61795,37,180,3866,908,4774
2020-04-14,GU,133,811,0,13,0,2,0,2,0,66,2020-04-14T20:00:00Z,5,0,944,944,0,0,41,0,41
2020-04-14,HI,504,18916,0,0,44,0,0,0,0,315,2020-04-14T20:00:00Z,9,44,19420,19420,0,0,571,5,576
2020-04-14,IA,1899,16986,0,163,0,73,0,41,0,741,2020-04-14T20:00:00Z,49,0,18885,18885,6,0,0,189,189
2020-04-14,ID,1453,13661,0,0,135,0,38,0,0,0,2020-04-14T20:00:00Z,33,135,15114,15114,6,3,206,27,233
2020-04-14,IL,23247,87369,0,4283,0,1189,0,796,0,0,2020-04-14T20:00:00Z,868,0,110616,110616,74,0,3626,1222,4848
2020-04-14,IN,8527,37490,0,0,0,721,0,435,0,0,2020-04-14T20:00:00Z,388,0,46017,46017,38,0,1187,291,1478
2020-04-14,KS,1426,12721,0,0,327,0,0,0,0,0,2020-04-14T20:00:00Z,69,327,14147,14147,7,18,233,50,283
2020-04-14,KY,2048,24635,0,299,673,136,259,0,0,629,2020-04-14T20:00:00Z,104,673,26683,26683,7,6,732,85,817
2020-04-14,LA,21518,96904,0,1977,0,0,0,436,0,0,2020-04-14T20:00:00Z,1013,0,118422,118422,129,0,9829,502,10331
2020-04-14,MA,28109,98820,0,3616,3616,0,0,0,0,0,2020-04-14T20:00:00Z,1329,3616,126929,126929,118,131,3320,1315,4635
2020-04-14,MD,9472,44261,0,0,2122,0,0,0,0,607,2020-04-14T20:00:00Z,302,2122,53733,53733,40,147,1446,536,1982
2020-04-14,ME,734,11608,0,58,124,21,0,9,0,292,2020-04-14T20:00:00Z,20,124,12342,12342,1,0,0,36,36
2020-04-14,MI,27001,59225,0,3910,0,1497,0,1235,0,452,2020-04-14T20:00:00Z,1768,0,86226,86226,166,0,2216,1366,3582
2020-04-14,MN,1695,37546,0,177,405,75,155,0,0,830,2020-04-14T20:00:00Z,79,405,39241,39241,9,44,769,45,814
2020-04-14,MO,4686,43292,0,1041,0,0,0,0,0,0,2020-04-14T20:00:00Z,133,0,47978,47978,19,0,2252,298,2550
2020-04-14,MP,13,27,7,0,0,0,0,0,0,0,2020-04-14T20:00:00Z,2,0,40,40,0,0,0,2,2
2020-04-14,MS,3087,34791,0,0,596,154,0,99,0,0,2020-04-14T20:00:00Z,111,596,37878,37878,13,47,6749,145,6894
2020-04-14,MT,399,8835,0,24,50,0,0,0,0,197,2020-04-14T20:00:00Z,7,50,9234,9234,0,3,131,5,136
2020-04-14,NC,5024,60015,0,418,0,0,0,0,0,0,2020-04-14T20:00:00Z,108,0,65039,65039,22,0,1443,208,1651
2020-04-14,ND,341,10575,0,13,42,0,0,0,0,138,2020-04-14T20:00:00Z,9,42,10916,10916,1,2,125,10,135
2020-04-14,NE,871,10486,0,0,0,0,0,0,0,0,2020-04-14T20:00:00Z,18,0,11357,11357,1,0,328,57,385
2020-04-14,NH,1020,10590,25,72,152,0,0,0,0,249,2020-04-14T20:00:00Z,23,152,11610,11610,0,0,368,35,403
2020-04-14,NJ,68824,70950,0,8185,0,2051,0,1626,0,0,2020-04-14T20:00:00Z,2805,0,139774,139774,362,0,6065,4240,10305
2020-04-14,NM,1345,30625,0,87,181,0,0,0,0,304,2020-04-14T20:00:00Z,31,181,31970,31970,5,181,1355,100,1455
2020-04-14,NV,3088,23573,0,0,0,0,0,0,0,0,2020-04-14T20:00:00Z,120,0,26661,26661,6,0,1080,117,1197
2020-04-14,NY,202208,296935,0,18697,44286,5225,0,0,0,25589,2020-04-14T20:00:00Z,10834,44286,499143,499143,778,1649,13609,7177,20786
2020-04-14,OH,7280,60721,0,0,2156,0,654,0,0,0,2020-04-14T20:00:00Z,324,2156,68001,68001,50,123,2584,305,2889
2020-04-14,OK,2184,26085,0,194,488,107,0,0,0,1060,2020-04-14T20:00:00Z,108,488,28269,28269,9,31,5295,115,5410
2020-04-14,OR,1633,30730,0,311,381,88,0,44,0,0,2020-04-14T20:00:00Z,55,381,32363,32363,2,12,1193,49,1242
2020-04-14,PA,25345,108286,0,2317,0,0,0,675,0,0,2020-04-14T20:00:00Z,584,0,133631,133631,60,0,2693,1146,3839
2020-04-14,PR,923,6284,1322,0,0,0,0,0,0,0,2020-04-14T20:00:00Z,45,0,7207,7207,0,0,324,20,344
2020-04-14,RI,3251,19649,0,213,331,48,0,0,0,135,2020-04-14T20:00:00Z,80,331,22900,22900,7,0,1964,275,2239
2020-04-14,SC,3553,30319,0,0,675,0,0,0,0,0,2020-04-14T20:00:00Z,97,675,33872,33872,15,179,2213,234,2447
2020-04-14,SD,988,8308,0,0,45,0,0,0,0,261,2020-04-14T20:00:00Z,6,45,9296,9296,0,1,174,120,294
2020-04-14,TN,5823,73008,0,0,633,0,0,0,0,1969,2020-04-14T20:00:00Z,124,633,78831,78831,15,54,2423,213,2636
2020-04-14,TX,14624,131843,0,1409,0,0,0,0,0,2580,2020-04-14T20:00:00Z,318,0,146467,146467,31,0,12523,718,13241
2020-04-14,UT,2412,44064,0,0,213,0,0,0,0,218,2020-04-14T20:00:00Z,19,213,46476,46476,1,12,640,49,689
2020-04-14,VA,6171,36592,469,1282,0,422,0,276,0,721,2020-04-14T20:00:00Z,154,0,42763,42763,5,0,938,424,1362
2020-04-14,VI,51,326,23,0,0,0,0,0,0,44,2020-04-14T20:00:00Z,1,0,377,377,0,0,4,0,4
2020-04-14,VT,752,9833,0,64,0,0,0,0,0,15,2020-04-14T20:00:00Z,29,0,10585,10585,1,0,215,4,219
2020-04-14,WA,10789,127109,0,387,0,98,0,0,0,0,2020-04-14T20:00:00Z,542,0,137898,137898,16,0,3828,202,4030
2020-04-14,WI,3555,37997,277,432,1049,161,283,0,0,0,2020-04-14T20:00:00Z,170,1049,41552,41552,16,56,1228,127,1355
2020-04-14,WV,640,16398,0,87,164,38,73,25,50,147,2020-04-14T20:00:00Z,9,164,17038,17038,0,0,369,14,383
2020-04-14,WY,275,5689,0,0,43,0,0,0,0,140,2020-04-14T20:00:00Z,1,43,5964,5964,0,2,0,0,0
2020-04-15,AK,293,8371,0,0,34,0,0,0,0,106,2020-04-15T20:00:00Z,9,34,8664,8664,0,2,308,8,316
2020-04-15,AL,4113,29964,0,0,525,0,219,0,134,0,2020-04-15T20:00:00Z,121,525,34077,34077,11,32,723,237,960
2020-04-15,AR,1569,20265,0,83,130,0,43,26,39,489,2020-04-15T20:00:00Z,33,130,21834,21834,3,0,614,89,703
2020-04-15,AS,0,3,17,0,0,0,0,0,0,0,2020-04-15T20:00:00Z,0,0,3,3,0,0,0,0,0
2020-04-15,AZ,3962,41348,0,590,0,286,0,202,0,385,2020-04-15T20:00:00Z,142,0,45310,45310,11,0,1058,156,1214
2020-04-15,CA,24424,192062,13200,5163,0,1175,0,0,0,0,2020-04-15T20:00:00Z,821,0,216486,216486,63,0,13192,1086,14278
2020-04-15,CO,7941,31639,0,878,1556,0,0,0,0,0,2020-04-15T20:00:00Z,329,1556,39580,39580,21,63,588,250,838
2020-04-15,CT,14755,35388,0,1908,0,0,0,0,0,0,2020-04-15T20:00:00Z,868,0,50143,50143,197,0,3536,766,4302
2020-04-15,DC,2197,9328,0,313,0,105,0,79,0,530,2020-04-15T20:00:00Z,72,0,11525,11525,5,0,102,139,241
2020-04-15,DE,2014,11088,0,208,0,0,0,0,0,354,2020-04-15T20:00:00Z,46,0,13102,13102,5,0,545,253,798
2020-04-15,FL,22511,190998,1335,0,3344,0,0,0,0,0,2020-04-15T20:00:00Z,609,3344,213509,213509,72,284,9185,1144,10329
2020-04-15,GA,14987,49103,0,0,2922,0,0,0,0,0,2020-04-15T20:00:00Z,552,2922,64090,64090,51,153,1531,764,2295
2020-04-15,GU,133,843,0,9,0,2,0,2,0,73,2020-04-15T20:00:00Z,5,0,976,976,0,0,32,0,32
2020-04-15,HI,517,19286,0,0,45,0,0,0,0,333,2020-04-15T20:00:00Z,9,45,19803,19803,0,1,370,13,383
2020-04-15,IA,1995,17874,0,171,0,78,0,43,0,908,2020-04-15T20:00:00Z,53,0,19869,19869,4,0,888,96,984
2020-04-15,ID,1464,13934,0,0,141,0,43,0,0,0,2020-04-15T20:00:00Z,39,141,15398,15398,6,6,273,11,284
2020-04-15,IL,24593,92336,0,4283,0,1189,0,796,0,0,2020-04-15T20:00:00Z,948,0,116929,116929,80,0,4967,1346,6313
2020-04-15,IN,8955,39441,0,0,0,737,0,422,0,0,2020-04-15T20:00:00Z,436,0,48396,48396,48,0,1951,428,2379
2020-04-15,KS,1494,13174,0,0,342,0,0,0,0,0,2020-04-15T20:00:00Z,76,342,14668,14668,7,15,453,68,521
2020-04-15,KY,2210,25487,0,305,687,137,263,0,0,653,2020-04-15T20:00:00Z,115,687,27697,27697,11,14,852,162,1014
2020-04-15,LA,21951,99977,0,1943,0,0,0,425,0,0,2020-04-15T20:00:00Z,1103,0,121928,121928,90,0,3073,433,3506
2020-04-15,MA,29970,102790,0,3637,3637,973,0,0,0,0,2020-04-15T20:00:00Z,1502,3637,132760,132760,173,21,3970,1861,5831
2020-04-15,MD,10032,45731,0,0,2231,0,0,0,0,607,2020-04-15T20:00:00Z,413,2231,55763,55763,111,109,1470,560,2030
2020-04-15,ME,770,14076,0,48,126,22,0,9,0,305,2020-04-15T20:00:00Z,24,126,14846,14846,4,2,2468,36,2504
2020-04-15,MI,28059,61638,0,3918,0,1468,0,1212,0,452,2020-04-15T20:00:00Z,1921,0,89697,89697,153,0,2413,1058,3471
2020-04-15,MN,1809,38433,0,197,445,93,175,0,0,853,2020-04-15T20:00:00Z,87,445,40242,40242,8,40,887,114,1001
2020-04-15,MO,4895,44117,0,1024,0,0,0,0,0,0,2020-04-15T20:00:00Z,147,0,49012,49012,14,0,825,209,1034
